Category Path,Service,Tag,Score
C:\Users\yahel\Downloads\Categories\animals\owl\bogdan07.jpg,clarifai,print,0.917046
C:\Users\yahel\Downloads\Categories\animals\owl\bogdan07.jpg,clarifai,Thanksgiving,0.912656
C:\Users\yahel\Downloads\Categories\animals\owl\bogdan07.jpg,clarifai,two,0.979592
C:\Users\yahel\Downloads\Categories\animals\owl\lazarus1.jpg,clarifai,adult,0.981076
C:\Users\yahel\Downloads\Categories\animals\owl\lazarus1.jpg,clarifai,art,0.98128
C:\Users\yahel\Downloads\Categories\animals\owl\lazarus1.jpg,clarifai,baby,0.960889
C:\Users\yahel\Downloads\Categories\animals\owl\lazarus1.jpg,clarifai,boy,0.908072
C:\Users\yahel\Downloads\Categories\animals\owl\lazarus1.jpg,clarifai,child,0.91397
C:\Users\yahel\Downloads\Categories\animals\owl\lazarus1.jpg,clarifai,church,0.945221
C:\Users\yahel\Downloads\Categories\animals\owl\lazarus1.jpg,clarifai,family,0.911661
C:\Users\yahel\Downloads\Categories\animals\owl\lazarus1.jpg,clarifai,group,0.946418
C:\Users\yahel\Downloads\Categories\animals\owl\lazarus1.jpg,clarifai,illustration,0.936496
C:\Users\yahel\Downloads\Categories\animals\owl\lazarus1.jpg,clarifai,man,0.898562
C:\Users\yahel\Downloads\Categories\animals\owl\lazarus1.jpg,clarifai,Mary,0.924685
C:\Users\yahel\Downloads\Categories\animals\owl\lazarus1.jpg,clarifai,painting,0.987838
C:\Users\yahel\Downloads\Categories\animals\owl\lazarus1.jpg,clarifai,people,0.995043
C:\Users\yahel\Downloads\Categories\animals\owl\lazarus1.jpg,clarifai,religion,0.991695
C:\Users\yahel\Downloads\Categories\animals\owl\lazarus1.jpg,clarifai,Renaissance,0.962628
C:\Users\yahel\Downloads\Categories\animals\owl\lazarus1.jpg,clarifai,room,0.883414
C:\Users\yahel\Downloads\Categories\animals\owl\lazarus1.jpg,clarifai,saint,0.934237
C:\Users\yahel\Downloads\Categories\animals\owl\lazarus1.jpg,clarifai,sit,0.890761
C:\Users\yahel\Downloads\Categories\animals\owl\lazarus1.jpg,clarifai,two,0.957116
C:\Users\yahel\Downloads\Categories\animals\owl\lazarus1.jpg,clarifai,woman,0.98217
C:\Users\yahel\Downloads\Categories\animals\owl\mockery.jpg,clarifai,animal,0.865341
C:\Users\yahel\Downloads\Categories\animals\owl\mockery.jpg,clarifai,art,0.994262
C:\Users\yahel\Downloads\Categories\animals\owl\mockery.jpg,clarifai,bird,0.990329
C:\Users\yahel\Downloads\Categories\animals\owl\mockery.jpg,clarifai,cavalry,0.893011
C:\Users\yahel\Downloads\Categories\animals\owl\mockery.jpg,clarifai,color,0.86982
C:\Users\yahel\Downloads\Categories\animals\owl\mockery.jpg,clarifai,eagle,0.828867
C:\Users\yahel\Downloads\Categories\animals\owl\mockery.jpg,clarifai,group,0.930316
C:\Users\yahel\Downloads\Categories\animals\owl\mockery.jpg,clarifai,illustration,0.990919
C:\Users\yahel\Downloads\Categories\animals\owl\mockery.jpg,clarifai,mammal,0.960715
C:\Users\yahel\Downloads\Categories\animals\owl\mockery.jpg,clarifai,nature,0.916434
C:\Users\yahel\Downloads\Categories\animals\owl\mockery.jpg,clarifai,no person,0.891608
C:\Users\yahel\Downloads\Categories\animals\owl\mockery.jpg,clarifai,painting,0.994993
C:\Users\yahel\Downloads\Categories\animals\owl\mockery.jpg,clarifai,park,0.82594
C:\Users\yahel\Downloads\Categories\animals\owl\mockery.jpg,clarifai,people,0.92844
C:\Users\yahel\Downloads\Categories\animals\owl\mockery.jpg,clarifai,pigeon,0.836548
C:\Users\yahel\Downloads\Categories\animals\owl\mockery.jpg,clarifai,poultry,0.891906
C:\Users\yahel\Downloads\Categories\animals\owl\mockery.jpg,clarifai,print,0.964281
C:\Users\yahel\Downloads\Categories\animals\owl\mockery.jpg,clarifai,religion,0.896269
C:\Users\yahel\Downloads\Categories\animals\owl\mockery.jpg,clarifai,tree,0.933967
C:\Users\yahel\Downloads\Categories\animals\owl\mockery.jpg,clarifai,wildlife,0.900945
C:\Users\yahel\Downloads\Categories\animals\owl\spaniel2.jpg,clarifai,action,0.917786
C:\Users\yahel\Downloads\Categories\animals\owl\spaniel2.jpg,clarifai,adult,0.92502
C:\Users\yahel\Downloads\Categories\animals\owl\spaniel2.jpg,clarifai,animal,0.906134
C:\Users\yahel\Downloads\Categories\animals\owl\spaniel2.jpg,clarifai,canine,0.986566
C:\Users\yahel\Downloads\Categories\animals\owl\spaniel2.jpg,clarifai,dog,0.993791
C:\Users\yahel\Downloads\Categories\animals\owl\spaniel2.jpg,clarifai,friendship,0.906335
C:\Users\yahel\Downloads\Categories\animals\owl\spaniel2.jpg,clarifai,group,0.960258
C:\Users\yahel\Downloads\Categories\animals\owl\spaniel2.jpg,clarifai,mammal,0.993464
C:\Users\yahel\Downloads\Categories\animals\owl\spaniel2.jpg,clarifai,motion,0.921535
C:\Users\yahel\Downloads\Categories\animals\owl\spaniel2.jpg,clarifai,nature,0.895007
C:\Users\yahel\Downloads\Categories\animals\owl\spaniel2.jpg,clarifai,no person,0.976906
C:\Users\yahel\Downloads\Categories\animals\owl\spaniel2.jpg,clarifai,one,0.978086
C:\Users\yahel\Downloads\Categories\animals\owl\spaniel2.jpg,clarifai,outdoors,0.966716
C:\Users\yahel\Downloads\Categories\animals\owl\spaniel2.jpg,clarifai,people,0.940863
C:\Users\yahel\Downloads\Categories\animals\owl\spaniel2.jpg,clarifai,pet,0.942087
C:\Users\yahel\Downloads\Categories\animals\owl\spaniel2.jpg,clarifai,side view,0.903974
C:\Users\yahel\Downloads\Categories\animals\owl\spaniel2.jpg,clarifai,three,0.887986
C:\Users\yahel\Downloads\Categories\animals\owl\spaniel2.jpg,clarifai,tree,0.959854
C:\Users\yahel\Downloads\Categories\animals\owl\spaniel2.jpg,clarifai,two,0.991152
C:\Users\yahel\Downloads\Categories\animals\owl\spaniel2.jpg,clarifai,wood,0.934092
C:\Users\yahel\Downloads\Categories\animals\owl\stil_owl.jpg,clarifai,adult,0.791579
C:\Users\yahel\Downloads\Categories\animals\owl\stil_owl.jpg,clarifai,art,0.972072
C:\Users\yahel\Downloads\Categories\animals\owl\stil_owl.jpg,clarifai,baby,0.824279
C:\Users\yahel\Downloads\Categories\animals\owl\stil_owl.jpg,clarifai,bird,0.98263
C:\Users\yahel\Downloads\Categories\animals\owl\stil_owl.jpg,clarifai,flame,0.828491
C:\Users\yahel\Downloads\Categories\animals\owl\stil_owl.jpg,clarifai,food,0.78306
C:\Users\yahel\Downloads\Categories\animals\owl\stil_owl.jpg,clarifai,group,0.931453
C:\Users\yahel\Downloads\Categories\animals\owl\stil_owl.jpg,clarifai,illustration,0.866097
C:\Users\yahel\Downloads\Categories\animals\owl\stil_owl.jpg,clarifai,indoors,0.804069
C:\Users\yahel\Downloads\Categories\animals\owl\stil_owl.jpg,clarifai,mammal,0.933994
C:\Users\yahel\Downloads\Categories\animals\owl\stil_owl.jpg,clarifai,many,0.7625
C:\Users\yahel\Downloads\Categories\animals\owl\stil_owl.jpg,clarifai,no person,0.985726
C:\Users\yahel\Downloads\Categories\animals\owl\stil_owl.jpg,clarifai,one,0.946595
C:\Users\yahel\Downloads\Categories\animals\owl\stil_owl.jpg,clarifai,painting,0.958997
C:\Users\yahel\Downloads\Categories\animals\owl\stil_owl.jpg,clarifai,people,0.942742
C:\Users\yahel\Downloads\Categories\animals\owl\stil_owl.jpg,clarifai,poultry,0.899311
C:\Users\yahel\Downloads\Categories\animals\owl\stil_owl.jpg,clarifai,reclining,0.812306
C:\Users\yahel\Downloads\Categories\animals\owl\stil_owl.jpg,clarifai,religion,0.872155
C:\Users\yahel\Downloads\Categories\animals\owl\stil_owl.jpg,clarifai,two,0.924633
C:\Users\yahel\Downloads\Categories\animals\owl\stil_owl.jpg,clarifai,wildlife,0.788866
C:\Users\yahel\Downloads\Categories\animals\owl\stillif3.jpg,clarifai,adult,0.880579
C:\Users\yahel\Downloads\Categories\animals\owl\stillif3.jpg,clarifai,art,0.987971
C:\Users\yahel\Downloads\Categories\animals\owl\stillif3.jpg,clarifai,biology,0.817911
C:\Users\yahel\Downloads\Categories\animals\owl\stillif3.jpg,clarifai,bird,0.983164
C:\Users\yahel\Downloads\Categories\animals\owl\stillif3.jpg,clarifai,color,0.816548
C:\Users\yahel\Downloads\Categories\animals\owl\stillif3.jpg,clarifai,fish,0.857134
C:\Users\yahel\Downloads\Categories\animals\owl\stillif3.jpg,clarifai,group,0.941831
C:\Users\yahel\Downloads\Categories\animals\owl\stillif3.jpg,clarifai,illustration,0.980975
C:\Users\yahel\Downloads\Categories\animals\owl\stillif3.jpg,clarifai,mammal,0.942169
C:\Users\yahel\Downloads\Categories\animals\owl\stillif3.jpg,clarifai,no person,0.969005
C:\Users\yahel\Downloads\Categories\animals\owl\stillif3.jpg,clarifai,one,0.880911
C:\Users\yahel\Downloads\Categories\animals\owl\stillif3.jpg,clarifai,painting,0.992795
C:\Users\yahel\Downloads\Categories\animals\owl\stillif3.jpg,clarifai,people,0.94235
C:\Users\yahel\Downloads\Categories\animals\owl\stillif3.jpg,clarifai,poultry,0.927887
C:\Users\yahel\Downloads\Categories\animals\owl\stillif3.jpg,clarifai,print,0.859599
C:\Users\yahel\Downloads\Categories\animals\owl\stillif3.jpg,clarifai,religion,0.86855
C:\Users\yahel\Downloads\Categories\animals\owl\stillif3.jpg,clarifai,reproduction,0.851222
C:\Users\yahel\Downloads\Categories\animals\owl\stillif3.jpg,clarifai,tree,0.830988
C:\Users\yahel\Downloads\Categories\animals\owl\stillif3.jpg,clarifai,water,0.856053
C:\Users\yahel\Downloads\Categories\animals\owl\stillif3.jpg,clarifai,wildlife,0.828421
C:\Users\yahel\Downloads\Categories\animals\peacock\04garden (1).jpg,clarifai,adult,0.978268
C:\Users\yahel\Downloads\Categories\animals\peacock\04garden (1).jpg,clarifai,agriculture,0.907192
C:\Users\yahel\Downloads\Categories\animals\peacock\04garden (1).jpg,clarifai,art,0.972296
C:\Users\yahel\Downloads\Categories\animals\peacock\04garden (1).jpg,clarifai,baby,0.907725
C:\Users\yahel\Downloads\Categories\animals\peacock\04garden (1).jpg,clarifai,cattle,0.936576
C:\Users\yahel\Downloads\Categories\animals\peacock\04garden (1).jpg,clarifai,dog,0.905999
C:\Users\yahel\Downloads\Categories\animals\peacock\04garden (1).jpg,clarifai,goat,0.905947
C:\Users\yahel\Downloads\Categories\animals\peacock\04garden (1).jpg,clarifai,group,0.977448
C:\Users\yahel\Downloads\Categories\animals\peacock\04garden (1).jpg,clarifai,herder,0.942511
C:\Users\yahel\Downloads\Categories\animals\peacock\04garden (1).jpg,clarifai,lamb,0.886426
C:\Users\yahel\Downloads\Categories\animals\peacock\04garden (1).jpg,clarifai,livestock,0.936675
C:\Users\yahel\Downloads\Categories\animals\peacock\04garden (1).jpg,clarifai,mammal,0.993808
C:\Users\yahel\Downloads\Categories\animals\peacock\04garden (1).jpg,clarifai,no person,0.985791
C:\Users\yahel\Downloads\Categories\animals\peacock\04garden (1).jpg,clarifai,nude,0.910114
C:\Users\yahel\Downloads\Categories\animals\peacock\04garden (1).jpg,clarifai,one,0.945198
C:\Users\yahel\Downloads\Categories\animals\peacock\04garden (1).jpg,clarifai,painting,0.919872
C:\Users\yahel\Downloads\Categories\animals\peacock\04garden (1).jpg,clarifai,people,0.983399
C:\Users\yahel\Downloads\Categories\animals\peacock\04garden (1).jpg,clarifai,sheep,0.99567
C:\Users\yahel\Downloads\Categories\animals\peacock\04garden (1).jpg,clarifai,two,0.956785
C:\Users\yahel\Downloads\Categories\animals\peacock\04garden (1).jpg,clarifai,woman,0.906783
C:\Users\yahel\Downloads\Categories\animals\peacock\bogdan02.jpg,clarifai,animal,0.906515
C:\Users\yahel\Downloads\Categories\animals\peacock\bogdan02.jpg,clarifai,art,0.977835
C:\Users\yahel\Downloads\Categories\animals\peacock\bogdan02.jpg,clarifai,bird,0.983524
C:\Users\yahel\Downloads\Categories\animals\peacock\bogdan02.jpg,clarifai,group,0.924973
C:\Users\yahel\Downloads\Categories\animals\peacock\bogdan02.jpg,clarifai,illustration,0.967263
C:\Users\yahel\Downloads\Categories\animals\peacock\bogdan02.jpg,clarifai,lithograph,0.907023
C:\Users\yahel\Downloads\Categories\animals\peacock\bogdan02.jpg,clarifai,mammal,0.934929
C:\Users\yahel\Downloads\Categories\animals\peacock\bogdan02.jpg,clarifai,nature,0.905972
C:\Users\yahel\Downloads\Categories\animals\peacock\bogdan02.jpg,clarifai,no person,0.975473
C:\Users\yahel\Downloads\Categories\animals\peacock\bogdan02.jpg,clarifai,one,0.922005
C:\Users\yahel\Downloads\Categories\animals\peacock\bogdan02.jpg,clarifai,outdoors,0.835109
C:\Users\yahel\Downloads\Categories\animals\peacock\bogdan02.jpg,clarifai,painting,0.963891
C:\Users\yahel\Downloads\Categories\animals\peacock\bogdan02.jpg,clarifai,people,0.920033
C:\Users\yahel\Downloads\Categories\animals\peacock\bogdan02.jpg,clarifai,poultry,0.912352
C:\Users\yahel\Downloads\Categories\animals\peacock\bogdan02.jpg,clarifai,print,0.859794
C:\Users\yahel\Downloads\Categories\animals\peacock\bogdan02.jpg,clarifai,reptile,0.819593
C:\Users\yahel\Downloads\Categories\animals\peacock\bogdan02.jpg,clarifai,side view,0.817444
C:\Users\yahel\Downloads\Categories\animals\peacock\bogdan02.jpg,clarifai,tree,0.849634
C:\Users\yahel\Downloads\Categories\animals\peacock\bogdan02.jpg,clarifai,two,0.881589
C:\Users\yahel\Downloads\Categories\animals\peacock\bogdan02.jpg,clarifai,wildlife,0.951344
C:\Users\yahel\Downloads\Categories\animals\peacock\mockery.jpg,clarifai,animal,0.865341
C:\Users\yahel\Downloads\Categories\animals\peacock\mockery.jpg,clarifai,art,0.994262
C:\Users\yahel\Downloads\Categories\animals\peacock\mockery.jpg,clarifai,bird,0.990329
C:\Users\yahel\Downloads\Categories\animals\peacock\mockery.jpg,clarifai,cavalry,0.893011
C:\Users\yahel\Downloads\Categories\animals\peacock\mockery.jpg,clarifai,color,0.86982
C:\Users\yahel\Downloads\Categories\animals\peacock\mockery.jpg,clarifai,eagle,0.828867
C:\Users\yahel\Downloads\Categories\animals\peacock\mockery.jpg,clarifai,group,0.930316
C:\Users\yahel\Downloads\Categories\animals\peacock\mockery.jpg,clarifai,illustration,0.990919
C:\Users\yahel\Downloads\Categories\animals\peacock\mockery.jpg,clarifai,mammal,0.960715
C:\Users\yahel\Downloads\Categories\animals\peacock\mockery.jpg,clarifai,nature,0.916434
C:\Users\yahel\Downloads\Categories\animals\peacock\mockery.jpg,clarifai,no person,0.891608
C:\Users\yahel\Downloads\Categories\animals\peacock\mockery.jpg,clarifai,painting,0.994993
C:\Users\yahel\Downloads\Categories\animals\peacock\mockery.jpg,clarifai,park,0.82594
C:\Users\yahel\Downloads\Categories\animals\peacock\mockery.jpg,clarifai,people,0.92844
C:\Users\yahel\Downloads\Categories\animals\peacock\mockery.jpg,clarifai,pigeon,0.836548
C:\Users\yahel\Downloads\Categories\animals\peacock\mockery.jpg,clarifai,poultry,0.891906
C:\Users\yahel\Downloads\Categories\animals\peacock\mockery.jpg,clarifai,print,0.964281
C:\Users\yahel\Downloads\Categories\animals\peacock\mockery.jpg,clarifai,religion,0.896269
C:\Users\yahel\Downloads\Categories\animals\peacock\mockery.jpg,clarifai,tree,0.933967
C:\Users\yahel\Downloads\Categories\animals\peacock\mockery.jpg,clarifai,wildlife,0.900945
C:\Users\yahel\Downloads\Categories\animals\peacock\pairpeac.jpg,clarifai,adult,0.875587
C:\Users\yahel\Downloads\Categories\animals\peacock\pairpeac.jpg,clarifai,animal,0.847958
C:\Users\yahel\Downloads\Categories\animals\peacock\pairpeac.jpg,clarifai,art,0.979745
C:\Users\yahel\Downloads\Categories\animals\peacock\pairpeac.jpg,clarifai,bird,0.999325
C:\Users\yahel\Downloads\Categories\animals\peacock\pairpeac.jpg,clarifai,exhibition,0.879109
C:\Users\yahel\Downloads\Categories\animals\peacock\pairpeac.jpg,clarifai,feather,0.871902
C:\Users\yahel\Downloads\Categories\animals\peacock\pairpeac.jpg,clarifai,flame,0.843574
C:\Users\yahel\Downloads\Categories\animals\peacock\pairpeac.jpg,clarifai,group,0.97401
C:\Users\yahel\Downloads\Categories\animals\peacock\pairpeac.jpg,clarifai,hen,0.834174
C:\Users\yahel\Downloads\Categories\animals\peacock\pairpeac.jpg,clarifai,illustration,0.959885
C:\Users\yahel\Downloads\Categories\animals\peacock\pairpeac.jpg,clarifai,livestock,0.892773
C:\Users\yahel\Downloads\Categories\animals\peacock\pairpeac.jpg,clarifai,mammal,0.918019
C:\Users\yahel\Downloads\Categories\animals\peacock\pairpeac.jpg,clarifai,no person,0.922496
C:\Users\yahel\Downloads\Categories\animals\peacock\pairpeac.jpg,clarifai,one,0.883062
C:\Users\yahel\Downloads\Categories\animals\peacock\pairpeac.jpg,clarifai,painting,0.974561
C:\Users\yahel\Downloads\Categories\animals\peacock\pairpeac.jpg,clarifai,people,0.96906
C:\Users\yahel\Downloads\Categories\animals\peacock\pairpeac.jpg,clarifai,pigeon,0.848735
C:\Users\yahel\Downloads\Categories\animals\peacock\pairpeac.jpg,clarifai,poultry,0.998609
C:\Users\yahel\Downloads\Categories\animals\peacock\pairpeac.jpg,clarifai,two,0.894058
C:\Users\yahel\Downloads\Categories\animals\peacock\pairpeac.jpg,clarifai,wildlife,0.909296
C:\Users\yahel\Downloads\Categories\animals\peacock\paradis0.jpg,clarifai,art,0.982337
C:\Users\yahel\Downloads\Categories\animals\peacock\paradis0.jpg,clarifai,bird,0.839463
C:\Users\yahel\Downloads\Categories\animals\peacock\paradis0.jpg,clarifai,color,0.81966
C:\Users\yahel\Downloads\Categories\animals\peacock\paradis0.jpg,clarifai,fish,0.877021
C:\Users\yahel\Downloads\Categories\animals\peacock\paradis0.jpg,clarifai,group,0.764959
C:\Users\yahel\Downloads\Categories\animals\peacock\paradis0.jpg,clarifai,illustration,0.920275
C:\Users\yahel\Downloads\Categories\animals\peacock\paradis0.jpg,clarifai,nature,0.894237
C:\Users\yahel\Downloads\Categories\animals\peacock\paradis0.jpg,clarifai,no person,0.941455
C:\Users\yahel\Downloads\Categories\animals\peacock\paradis0.jpg,clarifai,nymph,0.834877
C:\Users\yahel\Downloads\Categories\animals\peacock\paradis0.jpg,clarifai,outdoors,0.834764
C:\Users\yahel\Downloads\Categories\animals\peacock\paradis0.jpg,clarifai,painting,0.973503
C:\Users\yahel\Downloads\Categories\animals\peacock\paradis0.jpg,clarifai,people,0.780507
C:\Users\yahel\Downloads\Categories\animals\peacock\paradis0.jpg,clarifai,religion,0.874265
C:\Users\yahel\Downloads\Categories\animals\peacock\paradis0.jpg,clarifai,river,0.823623
C:\Users\yahel\Downloads\Categories\animals\peacock\paradis0.jpg,clarifai,sea,0.818688
C:\Users\yahel\Downloads\Categories\animals\peacock\paradis0.jpg,clarifai,travel,0.771775
C:\Users\yahel\Downloads\Categories\animals\peacock\paradis0.jpg,clarifai,tree,0.951002
C:\Users\yahel\Downloads\Categories\animals\peacock\paradis0.jpg,clarifai,underwater,0.811643
C:\Users\yahel\Downloads\Categories\animals\peacock\paradis0.jpg,clarifai,water,0.96641
C:\Users\yahel\Downloads\Categories\animals\peacock\paradis0.jpg,clarifai,woman,0.764876
C:\Users\yahel\Downloads\Categories\animals\peacock\paradlan.jpg,clarifai,animal,0.896782
C:\Users\yahel\Downloads\Categories\animals\peacock\paradlan.jpg,clarifai,art,0.981257
C:\Users\yahel\Downloads\Categories\animals\peacock\paradlan.jpg,clarifai,bird,0.927339
C:\Users\yahel\Downloads\Categories\animals\peacock\paradlan.jpg,clarifai,cavalry,0.877374
C:\Users\yahel\Downloads\Categories\animals\peacock\paradlan.jpg,clarifai,color,0.875317
C:\Users\yahel\Downloads\Categories\animals\peacock\paradlan.jpg,clarifai,group,0.968091
C:\Users\yahel\Downloads\Categories\animals\peacock\paradlan.jpg,clarifai,illustration,0.959097
C:\Users\yahel\Downloads\Categories\animals\peacock\paradlan.jpg,clarifai,livestock,0.851846
C:\Users\yahel\Downloads\Categories\animals\peacock\paradlan.jpg,clarifai,mammal,0.978338
C:\Users\yahel\Downloads\Categories\animals\peacock\paradlan.jpg,clarifai,nature,0.923722
C:\Users\yahel\Downloads\Categories\animals\peacock\paradlan.jpg,clarifai,no person,0.933025
C:\Users\yahel\Downloads\Categories\animals\peacock\paradlan.jpg,clarifai,outdoors,0.892653
C:\Users\yahel\Downloads\Categories\animals\peacock\paradlan.jpg,clarifai,painting,0.978032
C:\Users\yahel\Downloads\Categories\animals\peacock\paradlan.jpg,clarifai,people,0.943058
C:\Users\yahel\Downloads\Categories\animals\peacock\paradlan.jpg,clarifai,print,0.871084
C:\Users\yahel\Downloads\Categories\animals\peacock\paradlan.jpg,clarifai,river,0.851534
C:\Users\yahel\Downloads\Categories\animals\peacock\paradlan.jpg,clarifai,travel,0.836435
